"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"87","The star of 'White Line Fever' - the movie my Mom was at when she went into labor with me - has passed. Also, how i… https://t.co/9X6a3S7L6l",FALSE,2,NA,2019-03-08 20:26:23,TRUE,NA,"1104116173103419394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Statmark",0,FALSE,FALSE,NA,NA
"88","This baby fever needs to stopppp😭",FALSE,0,NA,2019-03-08 20:25:48,FALSE,NA,"1104116025342263299",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexisdwat",0,FALSE,FALSE,NA,NA
"89","Some days, you can't smile and all you can do is step back and let your body recover. That's ok. A splitting headac… https://t.co/8gngaaZHcf",FALSE,0,NA,2019-03-08 20:25:31,TRUE,NA,"1104115954932465664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Meredith_Agius",0,FALSE,FALSE,"-79.68","44.4133"
"90","omfg i've been sleeping all day and will probably sleep more cuz of this fever but im so glad this yagi/shouta styl… https://t.co/ZZl7DQu89m",FALSE,1,NA,2019-03-08 20:25:06,TRUE,NA,"1104115849676259328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frienem",0,FALSE,FALSE,NA,NA
"91","To the tune of beachin’:

It’s a 103 fever for me and me 

But only 76 at the the ER",FALSE,0,NA,2019-03-08 20:23:23,FALSE,NA,"1104115415318323200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HolstadJared",0,FALSE,FALSE,NA,NA
"92","someone pls tell me this is all a fever dream pls",FALSE,1,NA,2019-03-08 20:22:50,FALSE,NA,"1104115277774544896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","summmerbummr",0,FALSE,FALSE,NA,NA
"93","Spring fever is building https://t.co/AckwcxtvKU",FALSE,3,NA,2019-03-08 20:22:00,FALSE,NA,"1104115069187747848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STLCityTalk",0,FALSE,FALSE,NA,NA
"94","My baby fever is at an all time high😭🤦🏽‍♀️",FALSE,0,NA,2019-03-08 20:21:59,FALSE,NA,"1104115064116793345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Tamster",0,FALSE,FALSE,NA,NA
"95","@OmologatoOro @Lotusman70 What fantastic customer service these guys display ,simply outstanding and would put most… https://t.co/ftdsP7ktCZ",FALSE,1,"OmologatoOro",2019-03-08 20:21:41,TRUE,NA,"1104114989122629633","3309897850","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rigger29",0,FALSE,FALSE,NA,NA
"96","New disc golf season! Finally warmed up today! I had cabin fever. 
#discgolfcart 
#discgolf
#innovadiscs… https://t.co/1WES2sJY6k",FALSE,0,NA,2019-03-08 20:21:36,TRUE,NA,"1104114967136092160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rincon174",0,FALSE,FALSE,NA,NA
"97","SPRING FEVER SALE!

ENTIRE STORE 30% OFF

OPEN Thursday thru Monday 11am-5pm  😉 https://t.co/1qscR9Pbn8",FALSE,0,NA,2019-03-08 20:20:43,FALSE,NA,"1104114743751688192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LaProv",0,FALSE,FALSE,NA,NA
"98","my baby fever: cured https://t.co/GKGe0Xz803",FALSE,0,NA,2019-03-08 20:20:38,FALSE,NA,"1104114723803545600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jocelyn_guz5243",0,FALSE,FALSE,NA,NA
"99","@RealJudgeLynn I thought too that when sick and u eat is good 4 u starve a cold feed the fever.",FALSE,0,"RealJudgeLynn",2019-03-08 20:20:10,FALSE,"1104087948616654848","1104114607461937152","437630450","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AwildaNunez7",0,FALSE,FALSE,NA,NA
"100","TE-FOOD offers governments the solution to mitigate the effects of the deadly African Swine Fever… https://t.co/VQBLQYeWhO",FALSE,0,NA,2019-03-08 20:20:09,FALSE,NA,"1104114602349084672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Supercoin1982",0,FALSE,FALSE,NA,NA
"101","I have baby fever like a mf 😭",FALSE,0,NA,2019-03-08 20:20:03,FALSE,NA,"1104114575962787840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alficklin",0,FALSE,FALSE,NA,NA
"102","@kerenswan are you trying to give @taylorrochelle_ baby fever?!?! 😂 she's going to have baby fever after this!!! Lm… https://t.co/noLdHKWPmD",FALSE,0,"kerenswan",2019-03-08 20:19:28,TRUE,NA,"1104114429267005441","701837845519056896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnathansmamas",0,FALSE,FALSE,NA,NA
"103","@ninvbom Lmaoooooo I swear 90% of my TL had baby fever before this video surfaced 🤣🤣",FALSE,1,"ninvbom",2019-03-08 20:19:00,FALSE,"1104103173038448642","1104114312120016896","1050678412245786624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PepsiBoyMax",0,FALSE,FALSE,NA,NA
"104","@hahahalsey I put the 90s one on for Marcy st night, I think she enjoyed! She told me to watch it.  I have a fever… https://t.co/FLmxJ8e4vG",FALSE,0,"hahahalsey",2019-03-08 20:18:04,TRUE,"1104100974157803521","1104114078925160449","493588087","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gloriadiianni",0,FALSE,FALSE,NA,NA
"105","Suddenly baby fever is cured https://t.co/5mKapHCfG4",FALSE,0,NA,2019-03-08 20:17:43,FALSE,NA,"1104113989490016256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valerodrii_",0,FALSE,FALSE,NA,NA
"106","Zika, dengue, and yellow fever are about to get much worse https://t.co/iD9Ly1jyak via @voxdotcom",FALSE,0,NA,2019-03-08 20:17:11,FALSE,NA,"1104113855628750849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goldbaumkolin",0,FALSE,FALSE,NA,NA
"107","@Draylovesu That's because you're still a kid. Does anyone your age have baby fever?",FALSE,0,"Draylovesu",2019-03-08 20:17:08,FALSE,"1104087942195142658","1104113843456884736","1336645321","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RealYoureFatGuy",0,FALSE,FALSE,NA,NA
"108","my poor baby has a fever https://t.co/olIL8KuP5W",FALSE,2,NA,2019-03-08 20:17:01,FALSE,NA,"1104113816479154178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","squishy_imouto",0,FALSE,FALSE,NA,NA
"109","Still all smiles despite a fever &amp; ouchy eats. #ellabean #sickday #doctorsvisit @ Madison, Wisconsin https://t.co/Zm805V49vj",FALSE,0,NA,2019-03-08 20:16:58,FALSE,NA,"1104113800226136064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LMKAdams",0,FALSE,FALSE,"-89.38444444","43.07472222"
"110","Yeahhh I don’t have baby fever anymore https://t.co/rDJNMIW3bs",FALSE,0,NA,2019-03-08 20:16:36,FALSE,NA,"1104113708886867969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IHatejnya",0,FALSE,FALSE,NA,NA
"111","Congrats to EWxJF whose latest album “8:47"" was released today. Watch also for Johnny Orlando’s EP ""Teenage Fever""… https://t.co/ZIOqFwzb11",FALSE,1,"ParvatiOfficial",2019-03-08 20:14:50,TRUE,"1104113193016852481","1104113264643006465","16034906","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ParvatiOfficial",0,FALSE,FALSE,NA,NA
"112","@fever_bite https://t.co/R2APNRo3Ky",FALSE,1,"fever_bite",2019-03-08 20:14:13,FALSE,"1104111514636767233","1104113108765761536","634290704","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scandalmuss",0,FALSE,FALSE,NA,NA
"113","Am I the only one who hasn’t experienced baby fever?",FALSE,0,NA,2019-03-08 20:13:47,FALSE,NA,"1104113001827786752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaydenmferguson",0,FALSE,FALSE,NA,NA
"114","Fuck Them Kids &gt;&gt;&gt;&gt; Baby Fever https://t.co/RLi6C5z9WB",FALSE,0,NA,2019-03-08 20:13:34,FALSE,NA,"1104112945355784192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","montiaa__",0,FALSE,FALSE,NA,NA
"115","Not gonna lie, Tuesday has my interests peaked a bit weather wise. Think I'm FINALLY turning corner on this Flu mes… https://t.co/vjl9NlWe7j",FALSE,1,NA,2019-03-08 20:13:22,TRUE,NA,"1104112897142255616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vektor580Jon",0,FALSE,FALSE,NA,NA
"116","I have parakeet fever!! Give me all the parakeets in the world please",FALSE,1,NA,2019-03-08 20:12:16,FALSE,NA,"1104112617872916480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caroleenaflores",0,FALSE,FALSE,NA,NA
"117","I got a fever.  And the only prescription, is more cowbell",FALSE,0,NA,2019-03-08 20:11:07,FALSE,NA,"1104112330177167366",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shaqnad78",0,FALSE,FALSE,NA,NA
"118","For perspective on Stuffy Stirnweiss, his two amazing years happened during 1944 and 1945 when most ballplayers wer… https://t.co/ct7dkSb1Gm",FALSE,2,"LoveSportsFacts",2019-03-08 20:10:39,TRUE,"1104111667762397186","1104112210828316679","2161259142","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LoveSportsFacts",0,FALSE,FALSE,NA,NA
"119","The 5th grade students have been feeling a bit of cabin fever and they broke out during recess for some fun in the… https://t.co/Fqq7Txcvh7",FALSE,2,NA,2019-03-08 20:10:26,TRUE,NA,"1104112156813991936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrincipalMaines",0,FALSE,FALSE,NA,NA
"120","‘Cabin Fever’ Drag Racers Nailed by Off Duty Sheriff https://t.co/NYhYFaW5h2 @Newstalk870",FALSE,0,NA,2019-03-08 20:09:59,FALSE,NA,"1104112044691742720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Newstalk870",0,FALSE,FALSE,NA,NA
"121","My baby fever gone after watching this lmao https://t.co/SnIwctZ1qq",FALSE,2,NA,2019-03-08 20:09:12,FALSE,NA,"1104111845588299778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucyh0ang",0,FALSE,FALSE,NA,NA
"122","@scandalmuss https://t.co/5Oxf9QncOs",FALSE,0,"scandalmuss",2019-03-08 20:07:53,FALSE,"1104111296570482689","1104111514636767233","44833386","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"123","This shit feel like teenager fever 😍",FALSE,0,NA,2019-03-08 20:07:49,FALSE,NA,"1104111497448431616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curioushartt",0,FALSE,FALSE,NA,NA
"124","Seeing everyone having babies just gives me baby fever to the max 😅",FALSE,0,NA,2019-03-08 20:07:26,FALSE,NA,"1104111401604341760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karinadamian74",0,FALSE,FALSE,NA,NA
"125","We are out at the Philly Boat Show this weekend at the Greater Philadelphia Expo Center at Oaks! Stop by to buy you… https://t.co/buKvGqV0HE",FALSE,3,NA,2019-03-08 20:07:05,TRUE,NA,"1104111313481981953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fishandboat",2,FALSE,FALSE,NA,NA
"126","@985TheSportsHub @ZoandBertrand Zolak has the Bear fever🙏🕺great hockey analysis!😭All the luck to chilliwack cohost… https://t.co/uGgHJnzYvo",FALSE,0,"985TheSportsHub",2019-03-08 20:07:01,TRUE,"1104109671210606592","1104111299611500544","56381219","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crl5q",0,FALSE,FALSE,NA,NA
"127","@fever_bite https://t.co/tGRfi8N3iE",FALSE,1,"fever_bite",2019-03-08 20:07:01,FALSE,"1104109127528312832","1104111296570482689","634290704","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scandalmuss",0,FALSE,FALSE,NA,NA
"128","people stay postin they uglass babies, swearin they givin bitches baby fever. get outta here with yo benjamin button lookin ass kid",FALSE,1,NA,2019-03-08 20:06:36,FALSE,NA,"1104111192753098752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamannamay",0,FALSE,FALSE,NA,NA
"129","My sweet girl having fun in the sun. I believe she had a bout of cabin fever as many of us did with all the rain re… https://t.co/W8V1IHSqIb",FALSE,0,NA,2019-03-08 20:06:00,TRUE,NA,"1104111042584604674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeilNovember_",0,FALSE,FALSE,NA,NA
"130","Climate change means disease-carrying mosquitoes are expected to spread throughout most of the U.S. and Europe… https://t.co/fSJqxTitdL",FALSE,9,NA,2019-03-08 20:05:05,TRUE,NA,"1104110813105848321",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ClimateCentral",9,FALSE,FALSE,NA,NA
"131","Cabin fever has officially set in, so we had to take advantage of the 30+ degree day and hike around the front 9!… https://t.co/IuKbaUQBTC",FALSE,8,NA,2019-03-08 20:04:53,TRUE,NA,"1104110762073694213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JarodSpurlin",0,FALSE,FALSE,NA,NA
"132","Yesterday my coworker told me she paid $8,000 out of pocket for prenatal care and childbirth, and I saw that birth… https://t.co/55iGGRQ1bq",FALSE,0,NA,2019-03-08 20:04:26,TRUE,NA,"1104110648814899200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graciasdonyale",0,FALSE,FALSE,NA,NA
"133","film. "" Prarie Fever "": https://t.co/VJ1tuJHFmo",FALSE,0,NA,2019-03-08 20:04:23,FALSE,NA,"1104110636630528000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JustMePammy",0,FALSE,FALSE,NA,NA
"134","@JunkosaurusRex Unfortunately I can't do sweetener on Whole30 but I'm hoping to maybe take this healthier creamer s… https://t.co/WdENFYNV3m",FALSE,1,"JunkosaurusRex",2019-03-08 20:04:01,TRUE,"1104110233029357569","1104110542678044674","177458451","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"135","From receiving her first 🏀 to leading the #Fever!

@DrAllisonBarber sits down to talk about growing the game and th… https://t.co/qyxji8tA6W",FALSE,3,NA,2019-03-08 20:02:56,TRUE,NA,"1104110268915875847",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","IndianaFever",1,FALSE,FALSE,NA,NA
"136","Man, game college really screwed up my concept of work life balance. My fever came back at work this morning and I… https://t.co/vc8RMdTRE2",FALSE,7,NA,2019-03-08 20:02:26,TRUE,NA,"1104110143644491776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamblingCameron",0,FALSE,FALSE,NA,NA
"137","i have a fever and my throat hurt so bad, pray for me that i’ll feel better on wednesday",FALSE,1,NA,2019-03-08 20:01:45,FALSE,NA,"1104109971778691072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prfctolivia",0,FALSE,FALSE,NA,NA
"138","@Pregnancy_Video I lost my baby fever",FALSE,0,"Pregnancy_Video",2019-03-08 20:01:31,FALSE,"1103706802976362496","1104109912462893056","347794641","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_vgespere",0,FALSE,FALSE,NA,NA
"139","""Wildfires"" are also breaking out in the world's oceans. Here's what these record heat spikes are doing to some spe… https://t.co/vISzGyi9FF",FALSE,7,NA,2019-03-08 20:01:19,TRUE,NA,"1104109865490878464",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HealTheBay",2,FALSE,FALSE,NA,NA
"140","#Oceans Are 'Spiking a Fever' With Record #HeatWaves https://t.co/aWBjAreVur via@WIRED #globalwarming",FALSE,0,NA,2019-03-08 20:01:19,FALSE,NA,"1104109863259566080",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KobeeManatee",0,FALSE,FALSE,NA,NA
"141","@rowadriana Baby fever be gone 🤣",FALSE,0,"rowadriana",2019-03-08 20:00:43,FALSE,"1104105320891273216","1104109713703219200","802169668689625088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omarsitodebtown",0,FALSE,FALSE,NA,NA
"142","USDA Strengthens Protections to Keep African Swine Fever Out of the Country
https://t.co/5oz8PYKdBF",FALSE,0,NA,2019-03-08 20:00:30,FALSE,NA,"1104109657671516167",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","FoodLogistics",0,FALSE,FALSE,NA,NA
"143","@JunkosaurusRex Yeah coconut milk/cream seems to be a common suggestion. Gonna try it!",FALSE,0,"JunkosaurusRex",2019-03-08 20:00:17,FALSE,"1104109343287508993","1104109605439897601","177458451","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"144","@NikiLeaMadison Well I just got a tooth pulled for it being cracked &amp; unsalvageable let me tell u a root canal is a… https://t.co/2bm1qhrVGT",FALSE,0,"NikiLeaMadison",2019-03-08 20:00:17,TRUE,"1104084230282375170","1104109602243776513","601310354","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karin_michell3",0,FALSE,FALSE,NA,NA
"145","May is too long to wait for another 3-day weekend! What are some other great reasons to make Monday a holiday? Dayl… https://t.co/cc3uB8LlWb",FALSE,0,NA,2019-03-08 20:00:11,TRUE,NA,"1104109578256609282",NA,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Spredfast app</a>","RandstadUSA",0,FALSE,FALSE,NA,NA
"146","Who has “cabin fever”? Try renting one of the 14 outstanding rental cabins on the Flathead National Forest to beat… https://t.co/otjNI1Hv5A",FALSE,1,NA,2019-03-08 20:00:08,TRUE,NA,"1104109565136785408",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FlatheadNF",0,FALSE,FALSE,NA,NA
"147","Victoria Lee’s The Fever King features a 16 year old activist for refugees from Atlantia, one of the countries that… https://t.co/jW5ILM2rGU",FALSE,0,NA,2019-03-08 20:00:00,TRUE,NA,"1104109531619946496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","alt_historian",0,FALSE,FALSE,NA,NA
"148","A little snowball fight to practice order of operations and keep some of the spring fever at bay ! #mathrules https://t.co/C5gP9q7KeC",FALSE,0,NA,2019-03-08 19:58:35,FALSE,NA,"1104109174458384384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NESCrosby",0,FALSE,FALSE,NA,NA
"149","OH SHIT OH SHIT OH SHI https://t.co/lm732pnSgJ",FALSE,2,"fever_bite",2019-03-08 19:58:24,FALSE,"1104107516785504258","1104109127528312832","634290704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fever_bite",0,FALSE,FALSE,NA,NA
